MONTH;YEAR;EDP ENERGIAS DE PORTUGAL;GALP ENERGIA SGPS;JERONIMO MARTINS;EDP RENOVAVEIS;BANCO COMR.PORTUGUES 'R';BANCO BPI;NAVIGATOR COMP;NOS SGPS;SONAE SGPS;ALTRI SGPS;CCT CORREIOS DE PORTUGAL;CORTICEIRA AMORIM;MOTA ENGIL SGPS;REN;SEMAPA;SONAE COM LIMITED DATA;CIMENTOS DE PORTL.SGPS;CIPAN LIMITED DATA;COFINA;COMPTA;CONDURIL ENGENHARIA LIMITED DATA;COPAM LIMITED DATA;ESTORIL SOL 'B';F RAMADA INVESTIMENTOS;FENALU LIMITED DATA;FUTEBOL CLUBE DO PORTO;GI.GLB.INTEL.TECHS.SGPS;IBERSOL - SGPS;IMMOBL.CON.GRAO-PARA;IMPRESA SGPS;INAPA;INTEL.SENSING ANYWHERE;LISGRAFICA;LITHO FORMAS PORTUGUESA LIMITED DATA;LUZ SAUDE;MARTIFER;MEDIA CAPITAL;MONTEPIO;NEXPONOR SICAFI REIT;NOVABASE;OLIVEIRA AND IRMAO LIMITED DATA;OREY ANTUNES;PATRIS INVESTIMENTOS;PHAROL SGPS;REDITUS;SAG GEST;SDC INVESTIMENTOS;SOCIETY AGUAS DA CURIA LIMITED DATA;SONAE CAPITAL;SONAE INDUSTRIA SGPS;SONAGI LIMITED DATA;SPORT LISBOA E BENFICA FUTEBOL;SPORTING CLUBE DE BRAGA;SPORTING LIMITED DATA;SUMOL COMPAL;TEIXEIRA DUARTE;TOYOTA CAETANO;TRANSINSULAR LIMITED DATA;VAA VISTA ALEGRE ATLANTI;BANCO SANTANDER (LIS);EURONEXT (LIS);ESTORIL SOL 'R'
4;2016;0.006779661;-0.0004329;-0.008471705;0.000609199;-0.05610766;0;-0.00996264;-0.004933399;-0.005982054;-0.040590406;0.001530808;-0.007111111;-0.008585859;-0.034397163;-0.011831727;0.012200633;0.014423077;0;-0.002777778;0.1;0;0;0.08490566;-0.002217295;0;0;0;0.030356556;0;-0.002840909;0.018181818;0;0;0;-0.097087379;-0.005;0;0;0;0.002331002;0;0;NA;0.02173913;0;-0.018691589;0;0;0.045454545;0;0;0;0;-0.1625;0;0;0.008196721;0;0;-0.002466429;0;0
4;2016;0.010774411;0.029883066;0.021189337;0.014003044;-0.036850186;-0.076406381;-0.005974843;0.010742026;0.003009027;-0.071703297;0.010062412;0.014622501;0.014263882;-0.005141388;-0.006651885;-0.017857143;-0.028436019;0;-0.025069638;0;0;0;0;0;0;0.068965517;0;0;0;0.002849003;0;0;0;0.014247766;0;-0.005025126;0;-0.003448276;0;0;0;0;NA;-0.007092199;0;-0.028571429;-0.117647059;0;-0.032258065;-0.022222222;0;-0.061788618;0;0;0;0.003773585;0;0;0;0.022227772;0;0
4;2016;0.020319787;0.004205214;-0.001338688;0.013209246;0.111819631;-0.004545455;0.008857956;0.002289078;-0.003;0.010062149;0.015889029;0.001176471;-0.042692115;0.006644518;0.030357143;0;0;0;-0.005714286;0;0;0;0;-0.007777778;0;-0.161290323;0;0;0;-0.014204545;-0.008928571;0;0;0;0;0.01010101;0;0.001730104;0;-0.004651163;0;0;NA;-0.014285714;0.04;0.009803922;0.066666667;0;0.011594203;0.022727273;0;-0.029462738;0;0.014925373;0;-0.011278195;-0.008130081;0;0;0.048301979;0;0
4;2016;-0.008161933;0.014237856;-0.011729223;0.016888889;0.031749283;-0.01826484;-0.011915961;0.003262643;-0.01003009;-0.01670085;0.002482622;-0.01586369;-0.022035677;0;-0.010398614;-0.002727273;0.02195122;0;0.028735632;0.272727273;0;0;0;0.003359462;0;0;0;0.004930069;0;0;-0.018018018;0;0;0;0;-0.02;0;-0.005181347;0;0.004672897;0;0;NA;0.028985507;0;-0.009708738;0;0;0.00286533;-0.022222222;0;0.027678571;0;0;0;0.007604563;0.008196721;0;0;0.009205957;0;0
4;2016;0.012508229;-0.002477291;-0.024754154;0.002768065;0.035934088;0.00744186;-0.003490955;0.009268293;0.007092199;-0.010727056;-0.004210005;-0.005074627;-0.012875536;0.00660066;-0.024518389;-0.010938924;0.021479714;0;0;0;0;0;0.095652174;0.004464286;0;0.038461538;0;0.008823529;-0.142857143;0.008645533;0;0;0;0;0;0.020408163;0;0.015625;0;-0.006976744;0;0;NA;-0.014084507;0;0;0;0;0.005714286;0.045454545;0;0.008688097;0;0.029411765;0;-0.018867925;-0.008130081;0;0;0.013717611;0;0
4;2016;0;-0.01531457;-0.009040334;-0.012058695;0.00977386;0.001846722;-0.015605096;-0.005477686;-0.005030181;0.013855422;-0.007833872;-0.02490249;-0.016847826;-0.00582878;-0.004937163;0.003225806;-0.039719626;0;0.005586592;0;-0.047619048;0;0;0.004444444;0;0;0;0.00096793;0;0;-0.036697248;0;0;0;0;-0.01;0;-0.015384615;0;0.007025761;0;0.037663336;NA;0.007142857;0;0;-0.0625;0;0.015625;-0.02173913;0;0.076658053;0;-0.028571429;-0.000505051;0;0.008196721;0;0;-0.022530527;0;0
4;2016;0.002925878;0.008827238;-0.004912281;-0.002647059;-0.063579427;0.002764977;0.009382077;-0.013769642;-0.008088979;-0.010992276;0.014538163;-0.043076923;-0.015478165;0.000732869;-0.00045106;0.038125861;0.03892944;0;-0.030555556;0;0;0;0;-0.008849558;0;0;0;0;0;-0.014285714;0.00952381;0;0;0;0;-0.015151515;0;0.001736111;0;-0.023255814;0;0;NA;0.014184397;0;0.019607843;0.066666667;0;-0.016783217;0.022222222;0;-0.064;0;-0.014705882;0;-0.007692308;0;0;0;0.043769082;0;0
4;2016;0.012317666;0.001666667;0.012341326;0.003981127;-0.023713012;0.021139706;0.005128205;0.011826544;0.00509684;0.024331631;-0.000988264;0.004662379;0.032004492;0.003295496;0.004061372;-0.008849558;-0.028103044;0;0.020057307;-0.285714286;0;0;0;0.002232143;0;0;0;-0.009704892;0;0.014492754;0;0;0;0;0;-0.005128205;0;0;0;0.018571429;0;0;NA;-0.034965035;0;0;-0.125;0;-0.0056899;-0.02173913;0;-0.017094017;0;-0.029850746;0;-0.065891473;0;0;0;0.013263369;0;0
4;2016;0.003522254;0.015391015;-0.006617903;-0.000587458;0.069752958;-0.00270027;-0.001913265;0.028571429;-0.007099391;0.012609971;0.004822555;-0.00144023;-0.009793254;-0.040145985;0;-0.008928571;0;0.153846154;0;0;0;0;0.071428571;0;0;0;0;0.004894118;0;0.005714286;-0.028301887;0;0;0;0;-0.015463918;0;0;0;0.000467508;0;0;NA;0.014492754;0;0;-0.071428571;0;-0.027181688;0;0;0.008695652;0;0.046153846;0;-0.041493776;0;0;0;-0.002181626;0;0
4;2016;-0.009572431;-0.017206063;0.002103787;0.000734754;-0.030079565;-0.012635379;-0.004792332;-0.011205808;-0.009193054;-0.014190559;-0.007137583;-0.018589744;-0.006593407;-0.003422053;-0.006741573;0.027027027;0.055421687;-0.066666667;-0.016853933;0;0.05;0;0;0.00623608;0;0;0;0;0;-0.03125;0.019417476;0;0;0;0;-0.015706806;0;0.005199307;0;-0.00046729;0;0.111111111;NA;0.014285714;0;0;0;0;-0.007352941;0;0;0.034482759;0;-0.058823529;0.000505306;-0.021645022;0;0;0;-0.026214664;0;0
5;2016;0.015786082;0.004585244;0.009797061;0.006754772;0.013005202;0.001828154;-0.033065811;0.012769354;0;0.01439483;0.002231036;0.004082299;-0.025442478;0.017169019;0.014479638;0.035087719;0.00456621;0;0.025714286;0;-0.047619048;0;0;-0.026117751;0;-0.037037037;-0.216;-0.014634261;0;0.058651026;-0.019047619;0;0;0;0;-0.026595745;0.196;-0.001724138;0;0.000467508;0;0;NA;0.007042254;0;-0.115384615;-0.076923077;0;-0.002962963;0.022222222;0;-0.008333333;0;0;0;0.150442478;0;0;0;-0.022407185;0;0
5;2016;-0.004757374;-0.01120332;-0.012820513;-0.022753792;-0.053723089;0.010036496;-0.029880478;-0.008825847;-0.01443299;-0.024037069;-0.005441504;-0.024231582;0.001702611;-0.007876969;-0.033006244;0.000847458;-0.004545455;0;-0.011142061;0;0;0;0;0.013636364;0;0;0.076530612;0.019806097;0;-0.005540166;-0.029126214;0;0;0;0;0.005464481;0;0;0;0;0;0;NA;-0.027972028;0;0;0.083333333;0.007633588;-0.023774146;-0.02173913;0;-0.04789916;0;0.015625;0;-0.065384615;-0.008130081;0;0;-0.041294513;0;0
5;2016;0.010197578;-0.007973143;-0.003159003;0.013731343;-0.002504696;0.009936766;-0.02019165;0.01796788;-0.016736402;-0.001186944;0.000373042;0.021333333;0.016997167;0.001134216;0.001383764;-0.017781541;-0.029680365;0.071428571;-0.008450704;0;0;0;0.074074074;-0.006726457;0;0.019230769;0.047393365;-0.008737898;0;-0.033426184;0;0;0;0;0;0;0;0.001727116;0;-0.001869159;0;0;NA;-0.021582734;0;0.108695652;0;0;-0.02283105;0.022222222;0;-0.015887026;0;0.015384615;0;-0.037037037;0;0;0;-0.02630369;0;0
5;2016;0.016403785;0.012267343;0.002112676;0.017520612;-0.043314501;-0.007155635;0.021306322;0.010777882;0.010638298;0.027629234;0.003356122;-0.003590078;0.007799443;0.013595166;0.009672962;0.034482759;0.035294118;0.066666667;0.008522727;0;0;0;0;-0.004514673;0;0;0.131221719;-0.033990339;0;-0.005763689;-0.01;0;0;0;0;-0.005434783;0;-0.006896552;0;0.001404494;0;0;NA;0;0;-0.019607843;0;0;0.018691589;0.043478261;0;0.00896861;0;0;0;-0.021367521;0.008196721;0;0;-0.009841443;0;0
5;2016;-0.014276847;0.007104053;-0.012649332;-0.007958327;-0.025371829;0.005405405;-0.001025992;-0.015762633;-0.010526316;-0.002891009;-0.007928642;0.020962987;-0.007739082;-0.011549925;-0.009124088;0.008333333;0;-0.125;-0.016901408;0;0;0;0;0.063492063;0;0;0;-0.006180725;0;0.034782609;-0.02020202;0;0;0;0.096774194;-0.016393443;0;0;0;0;0;0;NA;-0.014705882;0;0;0;0;-0.056574924;0.020833333;0;0.04;0;-0.060606061;0;-0.008733624;0;0;0;0.012398976;0;0
5;2016;-0.002518892;-0.033195021;-0.008540925;-0.00554259;-0.020421903;-0.004480287;-0.001711743;0.006594442;-0.003191489;-0.056828066;-0.000999001;0.008982996;-0.030640669;-0.007161704;-0.007826888;0.020661157;-0.029545455;0;-0.014326648;0;0;0;0;0.0554371;0;0;0;0;0;-0.039215686;0.010309278;0;0;0;0;0;0;0;0;-0.000935016;0;0;NA;0.02238806;0;-0.03;0.076923077;0;-0.030794165;-0.020408163;0;-0.093162393;0;0.016129032;0;-0.039647577;0;0;0;-0.014701507;0;0
5;2016;0.002209596;0.008583691;0.002512563;-0.006306835;-0.026575029;0.00180018;-0.007887517;0.002651692;-0.001067236;0.00215186;-0.00025;0.009538951;0.002298851;-0.00531511;0.002320186;-0.028340081;-0.004683841;0;0;0;0;0;0.020689655;0.03030303;0;0.113207547;0;0.00489698;0;-0.020408163;0;0;0;0;0;0.027777778;0;0.001736111;0;0.003743566;0;-0.1;NA;-0.00729927;0;0.030927835;-0.071428571;0;-0.001672241;-0.020833333;0;0.062205467;0;0;-0.005050505;-0.04587156;0.040650407;0;0;0.009964019;0;0
5;2016;-0.01984252;0.002553191;-0.014321518;-0.009151292;-0.027300541;-0.010781671;-0.005184929;-0.016023647;-0.007478632;-0.012269939;-0.005251313;-0.00503937;0.018922018;-0.004961832;-0.013888889;0;0;0;0.020348837;0;0;0;0;-0.039215686;0;-0.101694915;0;0.005080224;0;-0.00297619;0.010204082;0;0;0;0;0.048648649;0;-0.013864818;0;0.002331002;0;0;NA;0.007352941;-0.153846154;-0.01;0.076923077;0;0.021775544;0.042553191;0;0.011535049;0;0;0.004568528;0.033653846;0;0;0;-0.002466429;0;0
5;2016;0.008997429;0.01188455;-0.007628042;-0.005362729;0.012339705;0.009990917;-0.01285615;0.013913043;0.00861141;-0.005900621;0.002388135;-0.005223172;0.001688239;-0.002685079;-0.012206573;-0.015833333;0.030588235;0;0.01994302;0;0;0;0;0.012244898;0;0.113207547;0;0;0;0.002985075;0;0;0;0;0;-0.046391753;0;0;0;-0.046511628;0;-0.022222222;NA;-0.02919708;0;-0.090909091;0;0;0.040983607;-0.020408163;0.04;-0.001754386;0;0;-0.009600808;0;0;0;-0.25;-0.004945055;0;0
5;2016;0.008598726;-0.01216443;-0.002562225;0.005391643;-0.012189293;-0.000899281;-0.020415347;-0.003586465;-0.019210245;-0.008747266;0.01153605;0.050119332;0.001685393;0.010384615;0.008555133;0.00465707;0;0;0.002793296;0;0;0;0;0;0;-0.06779661;0;0.006969697;0;-0.014880952;0.04040404;0;0;0;0;0.005405405;0;0.014059754;0;0;0;0;NA;-0.015037594;0;0;-0.071428571;0;0.001574803;0;0;0.009666081;0;0.015873016;0;-0.013953488;0;0;0.166666667;0.00496963;0;0
5;2016;-0.055888854;0.014012739;0.007706422;-0.013555787;-0.00629083;-0.00090009;0.002515271;-0.004694836;-0.011969532;-0.011660889;0.008801289;0.036363636;0.015143017;-0.008755234;-0.004712535;0.000421408;-0.038812785;0;-0.025069638;0;0;0;0.141891892;0;0;0;0.016;-0.016960578;0.25;-0.066465257;-0.019417476;0;0;0;0;0;0;-0.013864818;0;0.023414634;0;0;NA;0.007633588;0;-0.022222222;0;0;-0.011006289;-0.020833333;0;-0.08616188;0;-0.140625;0;-0.037735849;0.0078125;0;0;0.007392607;0;0
5;2016;-0.001003344;-0.006281407;-0.006554989;0.001359106;0.037740443;0.000900901;-0.010752688;-0.028459119;0.003303965;0.01434949;0.00393217;0.005847953;-0.013812155;0.004608295;-0.005681818;-0.051811289;0.014251781;0;-0.02;0;0;0;0;0.030241935;0;0;-0.015748031;0.010212328;0;-0.029126214;0.059405941;0;0;0;-0.098039216;0;0;0.001757469;0;-0.018112488;0;0;NA;0;0.045454545;0;0;0;-0.017488076;-0.021276596;0;0;0;0;0;0.029411765;0;0;0.142857143;-0.004883975;0;0
5;2016;-0.009708738;0.010956595;0.007697947;-0.000603227;-0.027217269;0.02340234;-0.015942029;0.018935103;0.003293085;-0.023891858;0.004895961;0.002906977;-0.001680672;0.001529052;-0.010952381;0.082629942;-0.016393443;0;0.017492711;0;0;0;0;0.037181996;0;0;0;-0.024242424;0;-0.016666667;-0.028037383;0;0;0;0;0;0;-0.00877193;0;0.01407767;0;0;NA;-0.007575758;0;0;0;0;0;0;0;-0.047619048;0;0;0;-0.023809524;0.007751938;0;-0.125;0.014773662;0;0
5;2016;-0.009465855;-0.024593581;-0.001818843;0.004828731;0.02170767;0;-0.016936672;-0.012229987;-0.013129103;0.012238325;-0.007064555;0.001449275;-0.04040404;-0.009541985;0.027443428;-0.015182602;-0.014285714;0;-0.017191977;0;0;0;-0.082840237;-0.013207547;0;0;0;0.019453416;0;-0.020338983;0;0;0;0;-0.003623188;0.048387097;0;0;0;-0.004786979;0;0;NA;-0.053435115;0;0;0;0;-0.012944984;0.02173913;0;0.078;0;0;0;0;0;0;0;0.014558578;0;0
5;2016;-0.009556314;0.008119658;0.033163265;0.018321069;-0.024315392;-0.000879507;0.002996255;0.046470494;0.006651885;-0.003181674;0.005765456;0.005788712;-0.024561404;0.005780347;-0.000468604;0;0.050724638;0;-0.017492711;0;0;0;0;0.013384321;0;0;0;0.02558916;0;-0.062283737;-0.019230769;0;0;0;0;-0.051282051;0;0;0;0.004810005;0;0;NA;0;0;-0.068181818;0;0;-0.001639344;-0.042553191;0;-0.044526902;0;0.090909091;0;-0.014634146;0;0;0.142857143;-0.009558379;0;0
5;2016;-0.020330806;-0.013141162;-0.012698413;0.002064592;-0.015727075;0.022887324;0.023151606;0.002304856;-0.003303965;-0.000638366;-0.039395048;0.012517986;-0.052757794;0.003831418;0.005625879;0;0;0;-0.023738872;0;0;0;0;-0.00754717;0;0;0;0;0;0.033210332;0;0;0;0;0;-0.005405405;0;0;0;0.005265677;0;0;NA;0.008064516;0;0;-0.076923077;0;0.02955665;0.066666667;0;-0.019417476;0;-0.083333333;-0.020408163;0.02970297;-0.115384615;0;0;-0.016906914;0;0
5;2016;0.01266268;0.015893471;0.014290818;0.005298013;-0.034906588;-0.002581756;0.033211679;0.010271348;0.01878453;0.031299904;0.015363128;-0.005257922;0.069620253;0.011068702;0.020979021;0.000416667;0.002298851;0.142857143;-0.018237082;0;0;0;0;0.045627376;0;0;0;0.05495093;0;-0.039285714;-0.019607843;0;0;0;0;0;0;0.001769912;0;-0.00047619;0;0;NA;-0.024;0;0.036585366;0;0;0;0;0;0.016831683;0;0;-0.0625;-0.019230769;0.008695652;0;-0.125;0.029474626;0;0
5;2016;0.010767628;0.004651163;0.009510391;0.001610306;0.085583291;0.003451251;0.020840692;-0.007738998;0.00867679;0.038711675;0.001250469;0.007142857;0.034319527;0.00415251;0.016438356;-0.000416493;-0.036697248;0;-0.009287926;0.1;0;0;0;0.072727273;0;-0.036363636;0;0.013616245;0;-0.029739777;0;0;0;0;0;0.016304348;0;0.003533569;0;0;0;0;NA;0.032786885;0;-0.047058824;0.083333333;0;0.007974482;-0.020833333;0;0.007789679;0;0.290909091;0.094444444;0.009803922;0;0;0.142857143;0.057285632;0;0
5;2016;0.020618557;0.00547138;0.013956734;0.007307805;-0.021116847;-0.005159071;0.003460208;0.007034715;0.011827957;0.00208706;0.001998252;-0.017588652;0.009153318;-0.006015038;0.010332435;0;0;0;0.0125;0;0;0;0;-0.020338983;0;0.132075472;0;0;0.133333333;-0.003831418;-0.01;0;0;0;0;0.010695187;0;-0.007042254;0;0.000476417;0;0;NA;0.03968254;0;-0.012345679;-0.153846154;0;-0.02056962;0;0;0.000966184;0;-0.154929577;0;0.009708738;0;0;0;-0.011302144;0;0
5;2016;-0.001346801;-0.000418585;-0.008947006;0.004062681;-0.009348035;-0.001728608;0.006551724;0.004100228;-0.006376196;0.004165427;0.005858158;-0.000144383;0.01984127;0.006807867;-0.021342819;-0.010416667;0.035714286;0;0;0;0;0;0;0.012110727;0;-0.083333333;0;0;0;-0.003846154;0;0;0.5;0;0.018181818;-0.021164021;0;0;0;-0.004761905;0;0;NA;0.030534351;0;0.0125;0;0;0.001615509;0;0;0.032818533;0;-0.033333333;-0.065989848;-0.014423077;0;0;0;0.004572537;0;0
5;2016;0.007754552;-0.001675042;0.008680556;0.002890173;-0.015727075;0.004329004;0.01336074;0.005444646;0.009625668;0.015703704;0;0.017906137;-0.008337966;0.004883546;0.00408905;-0.014315789;0.006896552;0;-0.046296296;0;0;0;0;-0.001709402;0;0.090909091;0;-0.004633333;0;0.065637066;0.01010101;0;0;0;0;0;0;0.00177305;0;-0.004784689;0;0;NA;0.096296296;0;-0.024691358;0;0;-0.009677419;0;0;0;0;0;-0.010869565;0.029268293;0;0;0;0.004551724;0;0
5;2016;0.00200736;-0.011744966;0.002409639;0.003458213;-0.028515241;0.004310345;-0.016227181;0.004211793;-0.020127119;-0.000875146;0.001610905;0.033479926;-0.005044843;-0.008598131;0.002714932;0.00811619;-0.015981735;0;0;0;0;0;0;0;0;0;0;0.02325218;0;-0.036231884;-0.02;0;0;0;0.003571429;-0.005405405;0;-0.001769912;0;-0.013461538;0;0;NA;-0.054054054;0;0.025316456;0;0;-0.013029316;0;0;-0.065420561;0;0;0;0;0;0;0;-0.02940638;0;0
6;2016;-0.021035058;-0.005517827;-0.008585165;-0.012780011;-0.107793522;-0.010300429;-0.012027491;-0.026363092;-0.014054054;-0.009051095;-0.010144748;-0.018805765;-0.025352113;-0.013197587;-0.010830325;-0.063559322;-0.071925754;0;-0.042071197;0;0;0;0;-0.010273973;0;-0.083333333;-0.16;0;0;-0.030075188;-0.010204082;0;0;0;0;0;0;-0.003546099;0;-0.025341131;0;0;NA;0.021428571;0;0;0;0;-0.01650165;0.085106383;0;-0.049;0;0.086206897;-0.016483516;-0.052132701;0;0;-0.125;-0.030320892;0;0
6;2016;0.002387449;-0.005548442;0.004502944;0.008;-0.022121384;0.000867303;-0.00173913;-0.000307692;0.006578947;-0.040659988;0.007749031;0.008953553;-0.004046243;0.002674818;0;0.041176471;0.0025;0;-0.016891892;0;0;0;0.090322581;0;0;0;0.061904762;-0.018174678;0;0.027131783;0.030927835;0;0;0;0;0.059782609;0;0;0;0.0245;0;0;NA;0.062937063;0;0;0;0;-0.005033557;-0.039215686;0;0.021030494;0;0;0;0.045;-0.00862069;0;0.142857143;0.009628711;0;0
6;2016;-0.004763525;0.000858369;-0.012413793;-0.007070707;-0.100928074;-0.010398614;-0.02195122;-0.022930132;-0.003267974;-0.027641278;0.006325189;0.012063228;-0.016250725;0.00304878;-0.030565693;-0.000434594;-0.012468828;0;0.013745704;0;-0.025;0;0.147928994;-0.01384083;0;0.109090909;0.071748879;-0.018522222;0.058823529;-0.049056604;-0.03;0;0;2.238095238;0;-0.056410256;0;-0.003558719;0;-0.001952172;0;0;NA;-0.046052632;0;-0.012345679;0;0;0.02698145;-0.040816327;0;-0.051493306;0;-0.031746032;0;0.009569378;0;0;0;-0.038099367;0;0
6;2016;0.011623932;0.013722127;0.006284916;0.010463595;-0.079354839;-0.000875657;0.007125045;0.011655379;-0.006557377;0.015792798;-0.001109194;0.012467461;0.004129794;0.003799392;-0.009882353;0.004782609;-0.03030303;0;-0.013559322;0;0;0;0;-0.012280702;0;0.06557377;0;0;0;0.031746032;0;0;-0.333333333;0;0;-0.02173913;0;-0.010714286;0;0;0;0;NA;0.020689655;0;0;0;-0.007575758;-0.018062397;0;0;0;0;0;-0.027932961;0.014218009;0;0;0;0.009889587;0;0
6;2016;0.012166272;0.007614213;0.014226232;0.003883216;0.153819201;0.008764242;0.022992572;-0.004047953;0.00880088;0.003420398;-0.007402838;-0.02368065;-0.019976498;-0.000757002;0.01378327;0.008221549;0.0546875;0;-0.017182131;0;-0.025641026;0;0.097938144;-0.005328597;0;0.169230769;0.046025105;-0.004720773;0;-0.019230769;0;0;0;0;0;0.005555556;0;-0.007220217;0;0;0;0.000757576;NA;-0.081081081;0;0;0.090909091;0;-0.015050167;0.021276596;0.176923077;0;0;0.049180328;0;-0.023364486;0;0;0;0.019610274;0;0
6;2016;0.006677796;0.010915197;-0.006842285;-0.005730659;-0.082295779;0.001737619;0.004840941;-0.01000469;-0.00436205;-0.006197707;0.000621504;-0.000693001;-0.004796163;-0.001515152;0.007969995;0.012875536;-0.069135802;0;0.01048951;0;-0.078421053;0;-0.098591549;-0.007142857;0;-0.131578947;0;0;0;0.074509804;0.010309278;0;0;0;0.014234875;0.016574586;0;-0.003636364;0;-0.000488998;0;0;NA;-0.029411765;0.086956522;-0.1;-0.083333333;0;-0.001697793;0;0;-0.022801303;0;-0.03125;0;0;0;0;-0.125;-0.016825929;0;0
6;2016;-0.009618574;0.01910299;-0.014123321;0.005763689;-0.051290536;-0.03555941;0.025464556;-0.002368546;-0.024096386;0.011537262;0.002608696;-0.015395284;0.00060241;-0.000379363;0.02;0;0.071618037;0;-0.017301038;0;-0.000571102;0;0.083333333;0;0;0;0;-0.013740389;0;-0.076642336;0;0;0;0;0;-0.016304348;0;-0.003649635;0;-0.021526419;0;0;NA;0.015151515;-0.08;0;-0.090909091;0;0.020408163;0.104166667;0;-0.033333333;0;-0.048387097;0;0;0;0;0.142857143;0;0;0
6;2016;-0.031145345;-0.013039935;-0.037735849;-0.023782235;-0.009068713;0;-0.034563758;-0.016935739;-0.024691358;-0.021270037;-0.01945236;-0.013804761;-0.012642986;-0.00683112;-0.038303694;-0.021186441;-0.059405941;0;-0.007042254;0;0;0;0;0;0;0;0;0.018741062;0;0.003952569;0;0;0;0;0;0.066298343;0;0.005494505;0;0.0045;0;0;NA;0.029850746;0;0.125;0.1;0;-0.008333333;-0.037735849;0;0;0;0.101694915;0;0.004784689;0;0;0;-0.048893286;0;0
6;2016;-0.015900449;-0.01940545;-0.014524328;-0.026856472;-0.081661387;-0.006294964;-0.058741745;-0.036709065;-0.062140391;-0.033700787;-0.018448319;-0.013855164;-0.010365854;-0.007642339;-0.033665244;-0.012987013;0.026315789;0;-0.014184397;0;0.085714286;0;0;0.003597122;0;-0.151515152;0;-0.004720773;0;-0.015748031;-0.020408163;0;0;0;0;-0.005181347;0;-0.005464481;0;0.005475361;0;0;NA;-0.057971014;0;0;0;0;-0.021848739;-0.019607843;0;0.011494253;0;0;0;-0.019047619;-0.07826087;0;0;-0.030838837;0;0
6;2016;-0.03652968;-0.020631579;-0.02210759;-0.011159704;-0.044461479;-0.013574661;-0.011816839;-0.026909577;-0.045398773;-0.030638853;-0.021627188;0.002317497;0.004313001;-0.01270697;-0.018645731;-0.021929825;-0.074358974;0;-0.028776978;0;0;0;0;-0.003584229;0;0;0;-0.013740389;0;-0.032;0;0;0;0;0;-0.088541667;0;0;0;0;0;0;NA;0.023076923;0;0;-0.090909091;0;0.010309278;0;0;0.0625;0;-0.061538462;0;-0.004854369;0;0;-0.125;-0.037132432;0;0
6;2016;0.016040831;-0.00171969;0.007912585;0.01357328;-0.010429202;0.009174312;-0.028400598;-0.002919959;0.001285347;-0.011432414;-0.006842105;0.007514451;-0.028220859;-0.013650546;-0.025;-0.035874439;-0.030470914;0;-0.007407407;0;0;0;0;0;0;0;0;-0.009606957;0;0;0;0;0;0;-0.035087719;0;0;-0.003663004;0;0;0;0;NA;-0.030075188;0;-0.111111111;0.1;0;-0.015306122;-0.04;0;0;0;0;-0.005747126;-0.004878049;0;0;0;0.027530094;0;0
6;2016;0.009329028;-0.004306632;0.002616822;-0.013842913;-0.062829347;-0.009090909;-0.022692308;-0.005167959;-0.033376123;-0.028231293;-0.004239534;-0.014629948;0.01010101;-0.017002768;0.016410256;0.00744186;0;0;-0.01119403;0;0;0;-0.033653846;0.003597122;0;0;0;0.010189229;0.111111111;0.020661157;-0.010416667;0;0;0;0;0;0;-0.003676471;0;-0.00990099;0;0;NA;-0.015503876;0;-0.027777778;-0.090909091;0;0.018998273;0;0;-0.025668449;0;-0.032786885;-0.011560694;-0.014705882;0;0;0;-0.018765593;0;0
6;2016;0.013153217;0.022058824;0.014168531;0.009917608;0.061418685;0.021100917;0.041322314;0.016796537;0.054448871;0.05740287;-0.001995742;0.004221252;0.0425;0.051086082;0.02926337;0.020775623;0.088571429;0;0.018867925;0;0;0;0;-0.032258065;0;0;0;-0.005291066;0;-0.020242915;0;0;0;0;0;0.057142857;0;-0.04797048;0;0;0;0;NA;0.05511811;-0.260869565;0.085714286;0.1;0;-0.049152542;0.020833333;0;0;0;0;0.01754386;0.07960199;0;0;0;0.035512934;0;0
6;2016;0.04;0.021159543;0.036397059;0.023719595;0.121026895;0.001796945;0.035525321;0.018222071;0.034005038;0.057927838;0.031995734;0.021162487;0.03117506;0.008036739;0.030882353;0.040253279;0.023622047;0;0.025925926;0;0;0;-0.194029851;-0.046111111;0;0;0;-0.009653382;0;0.012396694;0.084210526;0;0;-0.088235294;0;0.016216216;0;-0.005813953;0;0.015;0;-0.053747161;NA;-0.044776119;0;0;0;0;0.033868093;0.040816327;0;0.003293085;0;0;0.011494253;-0.00921659;0.075471698;0;0.142857143;0.04222157;0;0
6;2016;-0.010458839;0.005387484;0.006385243;-0.00014758;-0.075245365;0.003587444;-0.006569343;-0.000669008;-0.025578563;0.001877347;-0.017310425;0.007239177;-0.011046512;0.001138952;-0.002853067;0;-0.012820513;-0.1875;0.010830325;0;0;0;0;0.06736556;0;0;0;-0.014627068;0;-0.012244898;-0.058252427;0;0;0;0;0.069148936;0;0;0;-0.009852217;0;0;NA;0;0;0;-0.090909091;0;-0.022413793;-0.039215686;0;-0.013129103;0;0.050847458;0;-0.023255814;0;0;0;0.017720417;0;0
